codigo_producto,fecha,cantidad_vendida,promo,feria,lluvia
IMPACTO-1000,2013-09-01,899,1,0,1
IMPACTO-1000,2013-10-01,589,0,0,0
IMPACTO-1000,2013-11-01,680,1,0,0
IMPACTO-1000,2013-12-01,548,0,0,0
IMPACTO-1000,2014-01-01,683,1,0,0
IMPACTO-1000,2014-02-01,645,0,0,0
IMPACTO-1000,2014-03-01,573,0,0,0
IMPACTO-1000,2014-04-01,976,0,1,1
IMPACTO-1000,2014-05-01,909,0,0,1
IMPACTO-1000,2014-06-01,639,0,0,0
IMPACTO-1000,2014-07-01,576,0,0,0
IMPACTO-1000,2014-08-01,694,0,0,0
IMPACTO-1000,2014-09-01,836,0,0,1
IMPACTO-1000,2014-10-01,629,0,0,0
IMPACTO-1000,2014-11-01,762,1,0,0
IMPACTO-1000,2014-12-01,666,0,0,0
IMPACTO-1000,2015-01-01,635,0,0,0
IMPACTO-1000,2015-02-01,651,0,0,0
IMPACTO-1000,2015-03-01,628,0,1,0
IMPACTO-1000,2015-04-01,826,0,0,1
IMPACTO-1000,2015-05-01,860,0,0,1
IMPACTO-1000,2015-06-01,659,0,1,0
IMPACTO-1000,2015-07-01,719,0,1,0
IMPACTO-1000,2015-08-01,674,1,0,0
IMPACTO-1000,2015-09-01,867,0,0,1
IMPACTO-1000,2015-10-01,764,1,0,0
IMPACTO-1000,2015-11-01,727,1,0,0
IMPACTO-1000,2015-12-01,811,1,1,0
IMPACTO-1000,2016-01-01,624,0,0,0
IMPACTO-1000,2016-02-01,776,0,1,0
IMPACTO-1000,2016-03-01,623,0,0,0
IMPACTO-1000,2016-04-01,884,0,0,1
IMPACTO-1000,2016-05-01,919,0,0,1
IMPACTO-1000,2016-06-01,757,1,0,0
IMPACTO-1000,2016-07-01,671,0,0,0
IMPACTO-1000,2016-08-01,727,1,0,0
IMPACTO-1000,2016-09-01,828,0,0,1
IMPACTO-1000,2016-10-01,646,0,0,0
IMPACTO-1000,2016-11-01,660,0,0,0
IMPACTO-1000,2016-12-01,669,0,0,0
IMPACTO-1000,2017-01-01,629,0,0,0
IMPACTO-1000,2017-02-01,651,0,0,0
IMPACTO-1000,2017-03-01,602,0,0,0
IMPACTO-1000,2017-04-01,931,0,0,1
IMPACTO-1000,2017-05-01,1092,1,1,1
IMPACTO-1000,2017-06-01,709,0,0,0
IMPACTO-1000,2017-07-01,611,0,0,0
IMPACTO-1000,2017-08-01,705,0,0,0
IMPACTO-1000,2017-09-01,875,0,0,1
IMPACTO-1000,2017-10-01,632,0,0,0
IMPACTO-1000,2017-11-01,724,1,0,0
IMPACTO-1000,2017-12-01,719,0,0,0
IMPACTO-1000,2018-01-01,631,0,0,0
IMPACTO-1000,2018-02-01,681,0,0,0
IMPACTO-1000,2018-03-01,626,0,0,0
IMPACTO-1000,2018-04-01,906,0,0,1
IMPACTO-1000,2018-05-01,897,0,0,1
IMPACTO-1000,2018-06-01,805,1,0,0
IMPACTO-1000,2018-07-01,757,1,0,0
IMPACTO-1000,2018-08-01,650,0,0,0
IMPACTO-1000,2018-09-01,1049,0,1,1
IMPACTO-1000,2018-10-01,676,0,0,0
IMPACTO-1000,2018-11-01,650,0,0,0
IMPACTO-1000,2018-12-01,808,1,0,0
IMPACTO-1000,2019-01-01,706,0,0,0
IMPACTO-1000,2019-02-01,696,0,0,0
IMPACTO-1000,2019-03-01,791,0,1,0
IMPACTO-1000,2019-04-01,978,0,1,1
IMPACTO-1000,2019-05-01,886,0,0,1
IMPACTO-1000,2019-06-01,719,1,0,0
IMPACTO-1000,2019-07-01,718,0,1,0
IMPACTO-1000,2019-08-01,686,0,0,0
IMPACTO-1000,2019-09-01,1009,1,0,1
IMPACTO-1000,2019-10-01,715,0,0,0
IMPACTO-1000,2019-11-01,663,0,0,0
IMPACTO-1000,2019-12-01,626,0,0,0
IMPACTO-1000,2020-01-01,675,0,0,0
IMPACTO-1000,2020-02-01,760,1,0,0
IMPACTO-1000,2020-03-01,675,0,0,0
IMPACTO-1000,2020-04-01,947,0,0,1
IMPACTO-1000,2020-05-01,930,0,0,1
IMPACTO-1000,2020-06-01,643,0,0,0
IMPACTO-1000,2020-07-01,830,1,0,0
IMPACTO-1000,2020-08-01,738,0,0,0
IMPACTO-1000,2020-09-01,904,0,0,1
IMPACTO-1000,2020-10-01,748,0,1,0
IMPACTO-1000,2020-11-01,677,0,0,0
IMPACTO-1000,2020-12-01,671,0,0,0
IMPACTO-1000,2021-01-01,653,0,0,0
IMPACTO-1000,2021-02-01,785,1,0,0
IMPACTO-1000,2021-03-01,788,1,0,0
IMPACTO-1000,2021-04-01,859,0,0,1
IMPACTO-1000,2021-05-01,1073,1,0,1
IMPACTO-1000,2021-06-01,794,0,1,0
IMPACTO-1000,2021-07-01,646,0,0,0
IMPACTO-1000,2021-08-01,722,0,0,0
IMPACTO-1000,2021-09-01,958,0,0,1
IMPACTO-1000,2021-10-01,655,0,0,0
IMPACTO-1000,2021-11-01,759,0,0,0
IMPACTO-1000,2021-12-01,657,0,0,0
IMPACTO-1000,2022-01-01,676,0,0,0
IMPACTO-1000,2022-02-01,858,0,1,0
IMPACTO-1000,2022-03-01,773,1,0,0
IMPACTO-1000,2022-04-01,868,0,0,1
IMPACTO-1000,2022-05-01,886,0,0,1
IMPACTO-1000,2022-06-01,740,0,0,0
IMPACTO-1000,2022-07-01,835,1,0,0
IMPACTO-1000,2022-08-01,670,0,0,0
IMPACTO-1000,2022-09-01,954,0,0,1
IMPACTO-1000,2022-10-01,750,0,0,0
IMPACTO-1000,2022-11-01,716,0,0,0
IMPACTO-1000,2022-12-01,668,0,0,0
IMPACTO-1000,2023-01-01,757,0,0,0
IMPACTO-1000,2023-02-01,803,1,0,0
IMPACTO-1000,2023-03-01,872,1,0,0
IMPACTO-1000,2023-04-01,1049,1,0,1
IMPACTO-1000,2023-05-01,1139,1,1,1
IMPACTO-1000,2023-06-01,715,0,0,0
IMPACTO-1000,2023-07-01,727,0,0,0
IMPACTO-1000,2023-08-01,695,0,0,0
IMPACTO-1000,2023-09-01,1044,1,0,1
IMPACTO-1000,2023-10-01,741,0,0,0
IMPACTO-1000,2023-11-01,742,0,0,0
IMPACTO-1000,2023-12-01,679,0,0,0
IMPACTO-1000,2024-01-01,694,0,0,0
IMPACTO-1000,2024-02-01,773,0,0,0
IMPACTO-1000,2024-03-01,716,0,0,0
IMPACTO-1000,2024-04-01,959,0,0,1
IMPACTO-1000,2024-05-01,950,0,0,1
IMPACTO-1000,2024-06-01,796,0,1,0
IMPACTO-1000,2024-07-01,812,1,0,0
IMPACTO-1000,2024-08-01,835,1,0,0
IMPACTO-1000,2024-09-01,991,0,0,1
IMPACTO-1000,2024-10-01,701,0,0,0
IMPACTO-1000,2024-11-01,788,0,0,0
IMPACTO-1000,2024-12-01,786,0,0,0
IMPACTO-1000,2025-01-01,811,0,0,0
IMPACTO-1000,2025-02-01,712,0,0,0
IMPACTO-1000,2025-03-01,702,0,0,0
IMPACTO-1000,2025-04-01,1124,1,0,1
IMPACTO-1000,2025-05-01,1044,0,0,1
IMPACTO-1000,2025-06-01,781,0,0,0
IMPACTO-1000,2025-07-01,724,0,0,0
IMPACTO-1000,2025-08-01,723,0,0,0
IMPACTO-1000,2025-09-01,958,0,0,1
IMPACTO-1000,2025-10-01,775,0,0,0
IMPACTO-1000,2025-11-01,860,0,1,0
IMPACTO-1000,2025-12-01,767,0,0,0
